Region,Date,Median Sale Price,Homes Sold,New Listings,Inventory,Days on Market,Days on Market MoM,Days on Market YoY
"Newcastle, WA",6/30/2020,918,33,30,29,21,-16,-5
"Newcastle, WA",7/31/2020,998,27,28,29,8,-13,-18
"Newcastle, WA",8/31/2020,968,24,32,26,8,0,-37
"Newcastle, WA",9/30/2020,873,28,20,16,12,4,-4
"Newcastle, WA",10/31/2020,897,26,14,15,19,7,-14
"Newcastle, WA",11/30/2020,903,26,8,8,9,-10,-57
"Newcastle, WA",12/31/2020,861,11,14,4,48,39,-32
"Newcastle, WA",1/31/2021,848,11,18,5,6,-42,-2
"North Bend, WA",1/31/2012,203,14,23,61,104,57,-84
"North Bend, WA",2/29/2012,249,15,26,60,55,-49,-25
"North Bend, WA",3/31/2012,274,10,31,65,28,-27,-68
"North Bend, WA",4/30/2012,222,23,37,72,20,-8,-65
"North Bend, WA",5/31/2012,385,23,18,70,33,13,-3
"North Bend, WA",6/30/2012,270,17,23,66,27,-6,-138
"North Bend, WA",7/31/2012,315,25,36,87,68,41,21
"North Bend, WA",8/31/2012,364,15,13,78,15,-53,-29
"North Bend, WA",9/30/2012,324,24,36,84,40,25,-54
"North Bend, WA",10/31/2012,418,10,22,80,77,37,-60
"North Bend, WA",11/30/2012,378,23,13,72,24,-53,-62
"North Bend, WA",12/31/2012,314,15,26,71,23,-1,-24
"North Bend, WA",1/31/2013,370,10,27,81,75,52,-29
"North Bend, WA",2/28/2013,340,23,37,76,60,-15,5
"North Bend, WA",3/31/2013,410,27,30,71,42,-18,14
"North Bend, WA",4/30/2013,408,28,39,73,22,-20,2
"North Bend, WA",5/31/2013,400,33,36,86,17,-5,-16
"North Bend, WA",6/30/2013,426,30,48,100,61,44,34
"North Bend, WA",7/31/2013,410,37,38,101,17,-44,-51
"North Bend, WA",8/31/2013,428,27,25,92,26,9,11
"North Bend, WA",9/30/2013,391,35,21,74,30,4,-10
"North Bend, WA",10/31/2013,368,26,16,67,35,5,-42
"North Bend, WA",11/30/2013,435,30,15,59,62,27,38
"North Bend, WA",12/31/2013,293,16,24,53,50,-12,27
"North Bend, WA",1/31/2014,272,15,19,50,97,47,22
"North Bend, WA",2/28/2014,435,19,41,63,87,-10,27
"North Bend, WA",3/31/2014,452,20,42,72,46,-41,4
"North Bend, WA",4/30/2014,423,36,34,73,8,-38,-14
"North Bend, WA",5/31/2014,427,27,43,73,8,0,-9
"North Bend, WA",6/30/2014,387,34,33,75,16,8,-45
"North Bend, WA",7/31/2014,446,44,29,75,34,18,17
"North Bend, WA",8/31/2014,456,17,19,72,42,8,16
"North Bend, WA",9/30/2014,365,30,18,65,40,-2,10
"North Bend, WA",10/31/2014,380,13,14,59,10,-30,-25
"North Bend, WA",11/30/2014,355,25,5,47,58,48,-4
"North Bend, WA",12/31/2014,378,15,24,52,41,-17,-9
"North Bend, WA",1/31/2015,314,12,14,43,70,29,-27
"North Bend, WA",2/28/2015,415,22,30,55,37,-33,-50
"North Bend, WA",3/31/2015,490,19,35,52,17,-20,-29
"North Bend, WA",4/30/2015,418,25,35,49,17,0,9
"North Bend, WA",5/31/2015,373,43,47,55,10,-7,2
"North Bend, WA",6/30/2015,478,32,34,57,9,-1,-7
"North Bend, WA",7/31/2015,360,37,26,57,23,14,-11
"North Bend, WA",8/31/2015,439,25,20,49,39,16,-3
"North Bend, WA",9/30/2015,447,26,32,43,21,-18,-19
"North Bend, WA",10/31/2015,525,21,11,37,20,-1,10
"North Bend, WA",11/30/2015,435,25,9,41,34,14,-24
"North Bend, WA",12/31/2015,546,10,11,37,21,-13,-20
"North Bend, WA",1/31/2016,532,10,23,39,8,-13,-62
"North Bend, WA",2/29/2016,474,26,40,34,58,50,21
"North Bend, WA",3/31/2016,525,30,41,35,9,-49,-8
"North Bend, WA",4/30/2016,429,44,48,37,6,-3,-11
"North Bend, WA",5/31/2016,443,36,39,41,7,1,-3
"North Bend, WA",6/30/2016,425,40,27,32,8,1,-1
"North Bend, WA",7/31/2016,529,34,34,41,12,4,-11
"North Bend, WA",8/31/2016,506,25,24,35,14,2,-25
"North Bend, WA",9/30/2016,408,23,11,30,15,1,-6
"North Bend, WA",10/31/2016,496,19,10,20,15,0,-5
"North Bend, WA",11/30/2016,605,16,6,14,13,-2,-21
"North Bend, WA",12/31/2016,600,9,8,13,159,146,138
"North Bend, WA",1/31/2017,612,7,17,11,13,-146,5
"North Bend, WA",2/28/2017,489,17,24,16,7,-6,-51
"North Bend, WA",3/31/2017,461,14,24,17,6,-1,-3
"North Bend, WA",4/30/2017,585,19,47,29,10,4,4
"North Bend, WA",5/31/2017,515,35,60,39,7,-3,0
"North Bend, WA",6/30/2017,608,28,51,39,8,1,0
"North Bend, WA",7/31/2017,558,46,52,46,17,9,5
"North Bend, WA",8/31/2017,536,33,37,48,9,-8,-5
"North Bend, WA",9/30/2017,540,34,34,42,9,0,-6
"North Bend, WA",10/31/2017,557,39,24,34,8,-1,-7
"North Bend, WA",11/30/2017,541,38,13,19,9,1,-4
"North Bend, WA",12/31/2017,541,21,23,23,23,14,-136
"North Bend, WA",1/31/2018,617,21,26,17,9,-14,-4
"North Bend, WA",2/28/2018,559,32,37,23,6,-3,-1
"North Bend, WA",3/31/2018,700,21,28,25,7,1,1
"North Bend, WA",4/30/2018,709,34,56,38,7,0,-3
"North Bend, WA",5/31/2018,565,36,37,34,6,-1,-1
"North Bend, WA",6/30/2018,615,34,47,52,5,-1,-3
"North Bend, WA",7/31/2018,700,27,40,71,8,3,-9
"North Bend, WA",8/31/2018,607,28,33,76,8,0,-1
"North Bend, WA",9/30/2018,636,31,29,69,27,19,18
"North Bend, WA",10/31/2018,638,25,16,59,24,-3,16
"North Bend, WA",11/30/2018,635,27,11,49,34,10,25
"North Bend, WA",12/31/2018,603,20,24,49,44,10,21
"North Bend, WA",1/31/2019,670,15,23,53,30,-14,21
"North Bend, WA",2/28/2019,755,20,48,67,22,-8,16
"North Bend, WA",3/31/2019,622,20,52,72,25,3,18
"North Bend, WA",4/30/2019,667,46,51,74,12,-13,5
"North Bend, WA",5/31/2019,700,45,48,81,16,4,10
"North Bend, WA",6/30/2019,708,42,31,81,9,-7,4
"North Bend, WA",7/31/2019,760,31,27,76,23,14,15
"North Bend, WA",8/31/2019,665,24,33,80,17,-6,9
"North Bend, WA",9/30/2019,719,32,38,71,58,41,31
"North Bend, WA",10/31/2019,631,34,22,56,25,-33,1
"North Bend, WA",11/30/2019,813,34,16,44,51,26,17
"North Bend, WA",12/31/2019,799,19,33,46,86,35,42
"North Bend, WA",1/31/2020,633,20,46,43,27,-59,-3
"North Bend, WA",2/29/2020,768,26,38,48,8,-19,-14
"North Bend, WA",3/31/2020,563,26,32,49,5,-3,-20
"North Bend, WA",4/30/2020,698,27,41,55,4,-1,-8
"North Bend, WA",5/31/2020,765,31,47,46,7,3,-9
"North Bend, WA",6/30/2020,779,52,50,40,12,5,3
"North Bend, WA",7/31/2020,801,36,39,28,5,-7,-18
"North Bend, WA",8/31/2020,850,33,40,21,5,0,-12
"North Bend, WA",9/30/2020,811,48,36,14,5,0,-53
"North Bend, WA",10/31/2020,884,42,21,8,6,1,-19
"North Bend, WA",11/30/2020,854,42,11,7,6,0,-45
"North Bend, WA",12/31/2020,938,22,30,8,21,15,-65
"North Bend, WA",1/31/2021,947,23,31,5,17,-4,-10
"Olympia, WA",1/31/2012,235,69,163,662,123,23,26
"Olympia, WA",2/29/2012,221,106,169,654,115,-8,17
"Olympia, WA",3/31/2012,244,127,212,661,134,19,28
"Olympia, WA",4/30/2012,231,134,219,667,75,-59,11
"Olympia, WA",5/31/2012,250,151,225,717,59,-16,-5
"Olympia, WA",6/30/2012,240,159,190,712,45,-14,-37
"Olympia, WA",7/31/2012,228,175,216,713,60,15,-18
"Olympia, WA",8/31/2012,229,124,162,700,65,5,-4
"Olympia, WA",9/30/2012,246,154,154,670,86,21,18
"Olympia, WA",10/31/2012,220,114,100,614,64,-22,-35
"Olympia, WA",11/30/2012,220,119,86,558,75,11,-23
"Olympia, WA",12/31/2012,224,104,151,542,98,23,-2
"Olympia, WA",1/31/2013,235,101,151,524,108,10,-15
"Olympia, WA",2/28/2013,231,139,228,531,77,-31,-38
"Olympia, WA",3/31/2013,246,124,254,580,45,-32,-89
"Olympia, WA",4/30/2013,237,188,267,626,44,-1,-31
"Olympia, WA",5/31/2013,238,174,267,696,39,-5,-20
"Olympia, WA",6/30/2013,245,190,257,725,38,-1,-7
"Olympia, WA",7/31/2013,260,210,260,761,37,-1,-23
"Olympia, WA",8/31/2013,242,143,177,745,39,2,-26
"Olympia, WA",9/30/2013,235,154,167,706,51,12,-35
"Olympia, WA",10/31/2013,239,138,121,629,58,7,-6
"Olympia, WA",11/30/2013,244,144,110,589,68,10,-7
"Olympia, WA",12/31/2013,229,113,159,561,66,-2,-32
"Olympia, WA",1/31/2014,227,104,154,572,86,20,-22
"Olympia, WA",2/28/2014,230,131,210,582,58,-28,-19
"Olympia, WA",3/31/2014,230,147,243,617,47,-11,2
"Olympia, WA",4/30/2014,245,150,303,667,40,-7,-4
"Olympia, WA",5/31/2014,248,165,317,763,42,2,3
"Olympia, WA",6/30/2014,246,198,256,817,28,-14,-10
"Olympia, WA",7/31/2014,249,206,207,776,34,6,-3
"Olympia, WA",8/31/2014,245,187,169,716,59,25,20
"Olympia, WA",9/30/2014,249,175,156,635,61,2,10
"Olympia, WA",10/31/2014,249,146,126,593,73,12,15
"Olympia, WA",11/30/2014,236,145,118,569,74,1,6
"Olympia, WA",12/31/2014,253,102,164,533,83,9,17
"Olympia, WA",1/31/2015,240,129,188,544,78,-5,-8
"Olympia, WA",2/28/2015,233,168,241,556,82,4,24
"Olympia, WA",3/31/2015,243,173,268,578,36,-46,-11
"Olympia, WA",4/30/2015,265,195,279,601,29,-7,-11
"Olympia, WA",5/31/2015,268,243,275,630,29,0,-13
"Olympia, WA",6/30/2015,263,244,268,652,30,1,2
"Olympia, WA",7/31/2015,269,182,222,597,26,-4,-8
"Olympia, WA",8/31/2015,265,230,198,580,45,19,-14
"Olympia, WA",9/30/2015,280,202,186,548,45,0,-16
"Olympia, WA",10/31/2015,255,124,113,457,62,17,-11
"Olympia, WA",11/30/2015,257,167,93,383,39,-23,-35
"Olympia, WA",12/31/2015,263,113,148,375,58,19,-25
"Olympia, WA",1/31/2016,248,127,186,353,59,1,-19
"Olympia, WA",2/29/2016,263,184,259,376,37,-22,-45
"Olympia, WA",3/31/2016,277,203,323,420,20,-17,-16
"Olympia, WA",4/30/2016,285,238,300,470,14,-6,-15
"Olympia, WA",5/31/2016,275,240,338,530,12,-2,-17
"Olympia, WA",6/30/2016,284,228,341,606,19,7,-11
"Olympia, WA",7/31/2016,289,268,271,571,17,-2,-9
"Olympia, WA",8/31/2016,285,229,246,566,27,10,-18
"Olympia, WA",9/30/2016,280,213,132,467,24,-3,-21
"Olympia, WA",10/31/2016,285,211,133,409,37,13,-25
"Olympia, WA",11/30/2016,286,167,100,345,46,9,7
"Olympia, WA",12/31/2016,264,143,148,313,49,3,-9
"Olympia, WA",1/31/2017,285,127,152,303,48,-1,-11
"Olympia, WA",2/28/2017,282,181,233,299,26,-22,-11
"Olympia, WA",3/31/2017,300,179,274,315,16,-10,-4
"Olympia, WA",4/30/2017,305,256,351,376,10,-6,-4
"Olympia, WA",5/31/2017,315,283,350,416,9,-1,-3
"Olympia, WA",6/30/2017,303,263,338,452,10,1,-9
"Olympia, WA",7/31/2017,303,307,292,467,14,4,-3
"Olympia, WA",8/31/2017,300,252,163,399,18,4,-9
"Olympia, WA",9/30/2017,290,222,190,343,24,6,0
"Olympia, WA",10/31/2017,305,195,156,294,28,4,-9
"Olympia, WA",11/30/2017,289,176,96,236,25,-3,-21
"Olympia, WA",12/31/2017,299,125,158,221,25,0,-24
"Olympia, WA",1/31/2018,318,137,183,227,25,0,-23
"Olympia, WA",2/28/2018,320,196,224,222,11,-14,-15
"Olympia, WA",3/31/2018,301,195,251,244,10,-1,-6
"Olympia, WA",4/30/2018,335,206,342,339,8,-2,-2
"Olympia, WA",5/31/2018,331,250,296,378,8,0,-1
"Olympia, WA",6/30/2018,338,233,306,420,9,1,-1
"Olympia, WA",7/31/2018,334,272,295,451,11,2,-3
"Olympia, WA",8/31/2018,317,209,217,459,17,6,-1
"Olympia, WA",9/30/2018,316,202,188,384,22,5,-2
"Olympia, WA",10/31/2018,325,188,144,361,28,6,0
"Olympia, WA",11/30/2018,340,150,99,287,35,7,10
"Olympia, WA",12/31/2018,319,137,120,235,35,0,10
"Olympia, WA",1/31/2019,319,114,117,231,26,-9,1
"Olympia, WA",2/28/2019,338,146,204,223,24,-2,13
"Olympia, WA",3/31/2019,329,182,279,261,8,-16,-2
"Olympia, WA",4/30/2019,354,233,360,302,8,0,0
"Olympia, WA",5/31/2019,355,264,299,329,7,-1,-1
"Olympia, WA",6/30/2019,343,273,283,325,8,1,-1
"Olympia, WA",7/31/2019,372,260,290,342,12,4,1
"Olympia, WA",8/31/2019,364,252,219,324,12,0,-5
"Olympia, WA",9/30/2019,365,221,161,270,14,2,-8
"Olympia, WA",10/31/2019,360,169,139,234,28,14,0
"Olympia, WA",11/30/2019,352,174,90,139,22,-6,-13
"Olympia, WA",12/31/2019,355,155,150,139,16,-6,-19
"Olympia, WA",1/31/2020,360,125,173,155,10,-6,-16
"Olympia, WA",2/29/2020,350,159,207,190,5,-5,-19
"Olympia, WA",3/31/2020,360,137,174,202,5,0,-3
"Olympia, WA",4/30/2020,373,143,216,194,7,2,-1
"Olympia, WA",5/31/2020,400,209,212,150,6,-1,-1
"Olympia, WA",6/30/2020,423,265,300,167,6,0,-2
"Olympia, WA",7/31/2020,400,256,250,119,6,0,-6
"Olympia, WA",8/31/2020,411,266,248,142,5,-1,-7
"Olympia, WA",9/30/2020,403,232,219,140,5,0,-9
"Olympia, WA",10/31/2020,405,215,153,97,6,1,-22
"Olympia, WA",11/30/2020,405,203,133,77,5,-1,-17
"Olympia, WA",12/31/2020,425,135,147,73,7,2,-9
"Olympia, WA",1/31/2021,430,139,146,70,5,-2,-5
"Puyallup, WA",1/31/2012,178,100,143,557,83,15,-16
"Puyallup, WA",2/29/2012,195,133,179,529,100,17,18
"Puyallup, WA",3/31/2012,195,125,184,532,66,-34,-10
"Puyallup, WA",4/30/2012,199,138,194,532,61,-5,-20
"Puyallup, WA",5/31/2012,202,150,189,548,60,-1,-6
"Puyallup, WA",6/30/2012,199,130,185,564,56,-4,3
"Puyallup, WA",7/31/2012,197,156,164,541,54,-2,-18
"Puyallup, WA",8/31/2012,205,122,125,508,54,0,7
"Puyallup, WA",9/30/2012,200,153,128,458,68,14,1
"Puyallup, WA",10/31/2012,201,132,140,456,55,-13,-16
"Puyallup, WA",11/30/2012,201,126,89,430,49,-6,-20
"Puyallup, WA",12/31/2012,209,90,163,442,106,57,38
"Puyallup, WA",1/31/2013,220,110,150,413,86,-20,3
"Puyallup, WA",2/28/2013,200,150,182,409,52,-34,-48
"Puyallup, WA",3/31/2013,226,141,207,425,62,10,-4
"Puyallup, WA",4/30/2013,231,174,212,437,33,-29,-28
"Puyallup, WA",5/31/2013,233,183,222,476,33,0,-27
"Puyallup, WA",6/30/2013,244,173,223,529,22,-11,-34
"Puyallup, WA",7/31/2013,240,172,202,546,27,5,-27
"Puyallup, WA",8/31/2013,235,151,168,549,39,12,-15
"Puyallup, WA",9/30/2013,235,151,154,510,43,4,-25
"Puyallup, WA",10/31/2013,240,141,148,501,50,7,-5
"Puyallup, WA",11/30/2013,239,142,79,454,67,17,18
"Puyallup, WA",12/31/2013,240,103,143,446,68,1,-38
"Puyallup, WA",1/31/2014,210,106,156,463,67,-1,-19
"Puyallup, WA",2/28/2014,237,130,211,492,43,-24,-9
"Puyallup, WA",3/31/2014,246,130,205,499,38,-5,-24
"Puyallup, WA",4/30/2014,245,159,291,551,39,1,6
"Puyallup, WA",5/31/2014,249,192,195,530,35,-4,2
"Puyallup, WA",6/30/2014,240,183,246,601,24,-11,2
"Puyallup, WA",7/31/2014,250,189,185,582,36,12,9
"Puyallup, WA",8/31/2014,235,180,200,569,52,16,13
"Puyallup, WA",9/30/2014,235,182,192,536,52,0,9
"Puyallup, WA",10/31/2014,249,132,124,500,60,8,10
"Puyallup, WA",11/30/2014,250,138,123,482,49,-11,-18
"Puyallup, WA",12/31/2014,248,124,164,468,69,20,1
"Puyallup, WA",1/31/2015,253,125,164,462,58,-11,-9
"Puyallup, WA",2/28/2015,250,166,237,433,58,0,15
"Puyallup, WA",3/31/2015,245,196,266,426,38,-20,0
"Puyallup, WA",4/30/2015,255,213,262,453,37,-1,-2
"Puyallup, WA",5/31/2015,266,237,269,499,26,-11,-9
"Puyallup, WA",6/30/2015,255,217,246,509,23,-3,-1
"Puyallup, WA",7/31/2015,255,199,249,510,23,0,-13
"Puyallup, WA",8/31/2015,260,207,209,498,29,6,-23
"Puyallup, WA",9/30/2015,260,193,194,486,36,7,-16
"Puyallup, WA",10/31/2015,260,160,163,463,35,-1,-25
"Puyallup, WA",11/30/2015,268,201,101,357,42,7,-7
"Puyallup, WA",12/31/2015,262,140,151,308,60,18,-9
"Puyallup, WA",1/31/2016,270,149,219,297,59,-1,1
"Puyallup, WA",2/29/2016,280,228,311,317,34,-25,-24
"Puyallup, WA",3/31/2016,272,247,313,357,17,-17,-21
"Puyallup, WA",4/30/2016,289,234,303,373,14,-3,-23
"Puyallup, WA",5/31/2016,297,286,319,421,12,-2,-14
"Puyallup, WA",6/30/2016,295,245,339,499,17,5,-6
"Puyallup, WA",7/31/2016,290,231,339,545,16,-1,-7
"Puyallup, WA",8/31/2016,297,260,211,493,18,2,-11
"Puyallup, WA",9/30/2016,285,205,198,427,23,5,-13
"Puyallup, WA",10/31/2016,287,235,159,369,38,15,3
"Puyallup, WA",11/30/2016,295,242,129,315,37,-1,-5
"Puyallup, WA",12/31/2016,282,165,173,270,34,-3,-26
"Puyallup, WA",1/31/2017,300,171,221,254,28,-6,-31
"Puyallup, WA",2/28/2017,318,263,278,252,36,8,2
"Puyallup, WA",3/31/2017,295,225,269,258,10,-26,-7
"Puyallup, WA",4/30/2017,315,260,364,333,10,0,-4
"Puyallup, WA",5/31/2017,325,306,342,401,10,0,-2
"Puyallup, WA",6/30/2017,325,250,327,428,12,2,-5
"Puyallup, WA",7/31/2017,325,296,267,418,11,-1,-5
"Puyallup, WA",8/31/2017,328,257,248,420,16,5,-2
"Puyallup, WA",9/30/2017,329,254,221,331,23,7,0
"Puyallup, WA",10/31/2017,308,255,143,260,21,-2,-17
"Puyallup, WA",11/30/2017,330,214,137,236,33,12,-4
"Puyallup, WA",12/31/2017,317,166,206,237,24,-9,-10
"Puyallup, WA",1/31/2018,328,157,184,218,19,-5,-9
"Puyallup, WA",2/28/2018,356,231,291,251,13,-6,-23
"Puyallup, WA",3/31/2018,343,204,335,307,7,-6,-3
"Puyallup, WA",4/30/2018,355,273,426,424,8,1,-2
"Puyallup, WA",5/31/2018,355,331,315,466,7,-1,-3
"Puyallup, WA",6/30/2018,358,252,280,461,12,5,0
"Puyallup, WA",7/31/2018,350,274,306,490,22,10,11
"Puyallup, WA",8/31/2018,359,258,238,488,23,1,7
"Puyallup, WA",9/30/2018,341,222,195,428,24,1,1
"Puyallup, WA",10/31/2018,350,215,147,354,35,11,14
"Puyallup, WA",11/30/2018,358,191,126,317,46,11,13
"Puyallup, WA",12/31/2018,345,137,206,316,30,-16,6
"Puyallup, WA",1/31/2019,363,155,167,262,31,1,12
"Puyallup, WA",2/28/2019,375,238,265,265,20,-11,7
"Puyallup, WA",3/31/2019,360,226,264,265,10,-10,3
"Puyallup, WA",4/30/2019,381,256,413,367,9,-1,1
"Puyallup, WA",5/31/2019,373,287,294,363,7,-2,0
"Puyallup, WA",6/30/2019,376,292,262,351,12,5,0
"Puyallup, WA",7/31/2019,386,289,301,345,13,1,-9
"Puyallup, WA",8/31/2019,382,244,194,303,18,5,-5
"Puyallup, WA",9/30/2019,380,240,170,254,20,2,-4
"Puyallup, WA",10/31/2019,375,180,123,197,21,1,-14
"Puyallup, WA",11/30/2019,378,180,100,159,19,-2,-27
"Puyallup, WA",12/31/2019,392,130,175,144,25,6,-5
"Puyallup, WA",1/31/2020,397,168,181,162,9,-16,-22
"Puyallup, WA",2/29/2020,408,160,260,209,6,-3,-14
"Puyallup, WA",3/31/2020,399,154,226,217,5,-1,-5
"Puyallup, WA",4/30/2020,405,185,276,200,9,4,0
"Puyallup, WA",5/31/2020,407,271,237,179,6,-3,-1
"Puyallup, WA",6/30/2020,425,266,321,211,5,-1,-7
"Puyallup, WA",7/31/2020,430,272,284,157,6,1,-7
"Puyallup, WA",8/31/2020,430,298,255,142,5,-1,-13
"Puyallup, WA",9/30/2020,426,302,259,141,5,0,-15
"Puyallup, WA",10/31/2020,439,265,156,88,6,1,-15
"Puyallup, WA",11/30/2020,433,250,117,66,6,0,-13
"Puyallup, WA",12/31/2020,435,143,160,55,8,2,-17
"Puyallup, WA",1/31/2021,462,152,187,59,5,-3,-4
"Redmond, WA",1/31/2012,385,69,98,272,114,31,18
"Redmond, WA",2/29/2012,390,103,157,272,102,-12,8
"Redmond, WA",3/31/2012,455,102,158,291,38,-64,8
"Redmond, WA",4/30/2012,452,119,146,302,27,-11,-46
"Redmond, WA",5/31/2012,472,123,179,328,35,8,-9
"Redmond, WA",6/30/2012,490,127,98,268,21,-14,-33
"Redmond, WA",7/31/2012,500,140,135,267,33,12,-23
"Redmond, WA",8/31/2012,455,112,116,242,36,3,-14
"Redmond, WA",9/30/2012,490,113,108,205,28,-8,-14
"Redmond, WA",10/31/2012,500,131,70,170,35,7,-32
"Redmond, WA",11/30/2012,525,105,66,155,34,-1,-34
"Redmond, WA",12/31/2012,435,64,103,152,28,-6,-55
"Redmond, WA",1/31/2013,485,81,129,171,43,15,-71
"Redmond, WA",2/28/2013,440,91,168,190,13,-30,-89
"Redmond, WA",3/31/2013,520,141,163,186,8,-5,-30
"Redmond, WA",4/30/2013,510,158,218,242,8,0,-19
"Redmond, WA",5/31/2013,547,142,186,254,8,0,-27
"Redmond, WA",6/30/2013,544,174,175,270,10,2,-11
"Redmond, WA",7/31/2013,532,171,209,285,9,-1,-24
"Redmond, WA",8/31/2013,530,148,123,265,11,2,-25
"Redmond, WA",9/30/2013,528,148,100,217,19,8,-9
"Redmond, WA",10/31/2013,500,117,105,191,29,10,-6
"Redmond, WA",11/30/2013,495,133,54,152,24,-5,-10
"Redmond, WA",12/31/2013,521,80,101,143,35,11,7
"Redmond, WA",1/31/2014,467,73,116,159,16,-19,-27
"Redmond, WA",2/28/2014,456,94,215,192,14,-2,1
"Redmond, WA",3/31/2014,535,145,176,200,8,-6,0
"Redmond, WA",4/30/2014,553,152,216,235,9,1,1
"Redmond, WA",5/31/2014,569,158,202,253,8,-1,0
"Redmond, WA",6/30/2014,601,170,177,290,9,1,-1
"Redmond, WA",7/31/2014,582,142,151,287,14,5,5
"Redmond, WA",8/31/2014,530,155,141,271,23,9,12
"Redmond, WA",9/30/2014,550,143,101,222,22,-1,3
"Redmond, WA",10/31/2014,523,110,92,177,35,13,6
"Redmond, WA",11/30/2014,661,121,63,157,32,-3,8
"Redmond, WA",12/31/2014,520,73,125,172,24,-8,-11
"Redmond, WA",1/31/2015,510,78,151,180,32,8,16
"Redmond, WA",2/28/2015,495,129,144,176,9,-23,-5
"Redmond, WA",3/31/2015,550,135,185,175,9,0,1
"Redmond, WA",4/30/2015,570,156,216,194,10,1,1
"Redmond, WA",5/31/2015,631,190,202,211,9,-1,1
"Redmond, WA",6/30/2015,630,182,181,215,7,-2,-2
"Redmond, WA",7/31/2015,610,175,152,187,12,5,-2
"Redmond, WA",8/31/2015,570,159,126,149,12,0,-11
"Redmond, WA",9/30/2015,605,141,144,160,13,1,-9
"Redmond, WA",10/31/2015,593,120,72,106,10,-3,-25
"Redmond, WA",11/30/2015,570,119,53,72,18,8,-14
"Redmond, WA",12/31/2015,580,75,79,69,11,-7,-13
"Redmond, WA",1/31/2016,722,78,109,84,8,-3,-24
"Redmond, WA",2/29/2016,653,94,163,98,7,-1,-2
"Redmond, WA",3/31/2016,588,132,165,119,7,0,-2
